x,y,width,height,scores.neutral,scores.happiness,scores.surprise,scores.sadness,scores.anger,scores.disgust,scores.fear,scores.contempt
0.415625,0.305556,0.134375,0.238889,0.96304,7.28233e-4,0.00276985,0.0327623,2.03375e-5,1.03663e-4,8.93129e-6,5.66229e-4
0.415625,0.311111,0.13125,0.233333,0.898019,0.0010471,0.0013351,0.0982352,1.842e-5,1.22386e-4,1.26849e-5,0.0012096
0.415625,0.311111,0.13125,0.233333,0.901536,5.44005e-4,8.89396e-4,0.0956663,1.20615e-5,1.27888e-4,1.00526e-5,0.00121395
0.415625,0.311111,0.13125,0.233333,0.891176,0.00143788,9.30145e-4,0.103642,1.51149e-5,2.20305e-4,1.05338e-5,0.00256787
0.415625,0.316667,0.13125,0.233333,0.935994,0.00135893,0.00123392,0.0600918,1.94698e-5,1.06632e-4,1.2964e-5,0.00118184
0.41875,0.322222,0.13125,0.233333,0.863176,8.29298e-4,5.61387e-4,0.134107,2.93582e-5,1.51233e-4,7.90862e-6,0.00113838
0.41875,0.322222,0.13125,0.233333,0.873043,0.00196683,0.00153725,0.121541,3.09138e-5,2.33329e-4,1.34535e-5,0.00163491
0.41875,0.322222,0.128125,0.227778,0.869597,0.00402472,0.00141756,0.121099,5.27546e-5,2.63139e-4,3.45746e-5,0.00351163
0.41875,0.322222,0.128125,0.227778,0.861825,0.00150041,6.98134e-4,0.133669,3.17849e-5,2.67568e-4,1.31757e-5,0.00199501
0.41875,0.322222,0.128125,0.227778,0.880124,0.00210277,0.0010868,0.113945,4.06119e-5,3.2603e-4,1.66764e-5,0.00235805
0.41875,0.322222,0.128125,0.227778,0.836188,0.00573405,8.89707e-4,0.15124,6.12791e-5,5.13674e-4,2.30526e-5,0.00534959
0.41875,0.322222,0.128125,0.227778,0.877141,0.00886542,0.00143007,0.10397,1.63839e-4,0.00100146,2.99715e-5,0.00739806
0.41875,0.322222,0.128125,0.227778,0.888207,0.0146422,9.77803e-4,0.085672,1.98738e-4,0.00111579,2.41668e-5,0.00916204
0.41875,0.322222,0.128125,0.227778,0.888961,0.022505,8.96669e-4,0.0735542,1.24586e-4,0.00100572,2.03808e-5,0.0129324
0.41875,0.322222,0.128125,0.227778,0.872734,0.0111075,6.64239e-4,0.106213,7.90257e-5,8.10246e-4,1.35236e-5,0.00837856
0.41875,0.322222,0.128125,0.227778,0.876702,0.00673725,3.1602e-4,0.111131,3.80361e-5,4.35616e-4,6.07978e-6,0.00463401
0.41875,0.327778,0.128125,0.227778,0.883382,0.0149736,5.5032e-4,0.0982724,3.9009e-5,1.9213e-4,1.08344e-5,0.00258
0.41875,0.327778,0.128125,0.227778,0.879139,0.0178062,5.07747e-4,0.0993744,3.96571e-5,2.17568e-4,1.06676e-5,0.00290508
0.41875,0.327778,0.128125,0.227778,0.884001,0.024251,6.32604e-4,0.0874404,4.11659e-5,2.41466e-4,1.32176e-5,0.00337944
0.41875,0.327778,0.128125,0.227778,0.881089,0.0272495,7.1969e-4,0.0867367,4.99559e-5,2.8796e-4,1.70468e-5,0.00384977
0.41875,0.327778,0.128125,0.227778,0.871125,0.0283985,0.00108814,0.0944636,6.59521e-5,3.83825e-4,2.64647e-5,0.00444881
0.41875,0.327778,0.128125,0.227778,0.881465,0.0308461,0.00140178,0.0812666,7.14948e-5,4.0644e-4,3.10303e-5,0.00451116
0.41875,0.327778,0.128125,0.227778,0.86976,0.0370468,0.00144109,0.0856661,8.71062e-5,4.605e-4,3.9577e-5,0.00549895
0.41875,0.327778,0.128125,0.227778,0.873371,0.0356653,0.00150164,0.0832366,1.08329e-4,4.8883e-4,4.82318e-5,0.00558057
0.41875,0.327778,0.128125,0.227778,0.874314,0.035569,0.0014225,0.0823652,0.00012086700000000001,5.0518e-4,4.92036e-5,0.0056541
0.41875,0.327778,0.128125,0.227778,0.881726,0.0304978,9.7973e-4,0.0813219,1.00646e-4,3.99568e-4,3.38724e-5,0.00494034
0.41875,0.327778,0.128125,0.227778,0.872452,0.0253623,8.11082e-4,0.0960544,9.00939e-5,3.85197e-4,2.94156e-5,0.00481534
0.41875,0.327778,0.128125,0.227778,0.887312,0.0491595,0.00149378,0.0564766,8.02136e-5,4.33665e-4,3.89842e-5,0.00500568
0.41875,0.327778,0.128125,0.227778,0.899618,0.0347319,3.99015e-4,0.0614919,3.6621e-5,1.5652e-4,9.12774e-6,0.00355662
0.41875,0.327778,0.128125,0.227778,0.904678,0.0188553,3.36149e-4,0.0732194,3.53371e-5,1.19788e-4,7.93384e-6,0.00274787
0.41875,0.327778,0.128125,0.227778,0.888094,0.017849,3.31573e-4,0.0900412,3.6822e-5,1.73596e-4,8.81554e-6,0.00346482
0.41875,0.327778,0.128125,0.227778,0.844178,0.00355354,3.11289e-4,0.149627,4.30871e-5,1.98909e-4,1.22312e-5,0.00207542
0.41875,0.327778,0.128125,0.227778,0.814751,0.00263531,3.48368e-4,0.180174,3.3904e-5,1.86343e-4,1.31055e-5,0.0018574
0.41875,0.327778,0.128125,0.227778,0.838584,0.00200534,3.89714e-4,0.157302,2.88747e-5,1.58623e-4,1.11276e-5,0.00152026
0.41875,0.327778,0.128125,0.227778,0.835753,0.00166517,5.19357e-4,0.16042,2.94957e-5,1.75794e-4,1.3653e-5,0.00142337
0.41875,0.327778,0.128125,0.227778,0.860059,0.00129303,6.00971e-4,0.136607,2.53531e-5,1.68426e-4,1.10078e-5,0.00123517
0.41875,0.327778,0.128125,0.227778,0.873835,0.00117918,7.86183e-4,0.122831,2.36337e-5,1.73741e-4,1.07284e-5,0.00116031
0.41875,0.327778,0.128125,0.227778,0.873348,0.00125313,8.35878e-4,0.122978,1.97387e-5,1.89834e-4,1.32928e-5,0.00136171
0.41875,0.327778,0.128125,0.227778,0.808779,0.00138062,4.58676e-4,0.187977,3.03676e-5,2.05657e-4,1.59191e-5,0.00115272
0.41875,0.327778,0.128125,0.227778,0.749939,6.68398e-4,3.36677e-4,0.247722,3.00088e-5,2.46759e-4,1.37142e-5,0.00104355
0.41875,0.327778,0.128125,0.227778,0.818296,0.00184848,5.68371e-4,0.177609,3.88794e-5,3.73335e-4,1.53935e-5,0.00124998
0.41875,0.327778,0.128125,0.227778,0.832749,0.00516313,0.00194714,0.157189,1.2383e-4,7.35626e-4,5.41727e-5,0.00203823
0.41875,0.327778,0.128125,0.227778,0.859141,0.011886,0.00112489,0.122876,3.01741e-4,0.00146674,7.58087e-5,0.00312768
0.421875,0.327778,0.128125,0.227778,0.891692,0.00663801,0.00139328,0.0969519,2.42232e-4,5.37013e-4,4.07794e-5,0.00250484
0.421875,0.327778,0.128125,0.227778,0.889203,0.00466565,0.00171068,0.100967,2.23426e-4,7.17002e-4,4.49648e-5,0.00246843
0.421875,0.327778,0.128125,0.227778,0.896293,0.0051497,0.0012172,0.0938082,2.07002e-4,6.06755e-4,3.27594e-5,0.00268535
0.421875,0.327778,0.128125,0.227778,0.952861,0.00892018,7.5941e-4,0.0346187,9.29526e-5,3.08248e-4,1.27476e-5,0.00242631
0.421875,0.327778,0.128125,0.227778,0.943829,0.0131974,7.79876e-4,0.0379395,9.83277e-5,3.69956e-4,1.49515e-5,0.0037712
0.421875,0.327778,0.128125,0.227778,0.931943,0.0236495,0.00101715,0.0381247,1.10398e-4,5.00896e-4,2.35703e-5,0.0046303
0.421875,0.327778,0.128125,0.227778,0.907093,0.0407846,0.00131009,0.0433771,1.55127e-4,7.55327e-4,4.08683e-5,0.0064842
0.421875,0.327778,0.128125,0.227778,0.948245,0.021618,0.00311309,0.0232831,1.36405e-4,4.26483e-4,2.82994e-5,0.00314936
0.421875,0.327778,0.128125,0.227778,0.907729,0.0137989,0.00236276,0.0698055,4.34915e-4,0.00105309,7.57761e-5,0.00473965
0.421875,0.327778,0.128125,0.227778,0.872905,0.020263,8.4791e-4,0.100595,3.53525e-4,6.09906e-4,4.5499e-5,0.00438071
0.421875,0.327778,0.128125,0.227778,0.883292,0.0282912,6.15396e-4,0.0837847,1.1923e-4,2.98364e-4,2.02802e-5,0.00357877
0.421875,0.327778,0.128125,0.227778,0.857621,0.0619827,0.00232322,0.0716617,1.38292e-4,5.30787e-4,5.94744e-5,0.00568317
0.421875,0.327778,0.128125,0.227778,0.811177,0.0836287,0.00395623,0.0903083,1.76662e-4,8.33104e-4,1.06292e-4,0.00981364
0.421875,0.327778,0.128125,0.227778,0.773445,0.119064,0.0131916,0.0729445,3.45278e-4,0.00208355,3.18901e-4,0.0186073
0.421875,0.327778,0.128125,0.227778,0.789035,0.0276798,0.00150478,0.165158,1.7589e-4,0.00104311,1.03584e-4,0.0152995
0.421875,0.327778,0.128125,0.227778,0.820314,0.0312869,0.00500703,0.116281,2.33225e-4,0.00357628,1.1151e-4,0.0231903
0.421875,0.327778,0.128125,0.227778,0.730843,0.00149955,0.00169713,0.258306,8.89041e-5,0.00236787,2.57514e-5,0.00517131
0.421875,0.333333,0.128125,0.227778,0.795858,0.00365445,0.0050271,0.182954,1.50191e-4,0.00230186,8.66458e-5,0.00996768
0.421875,0.338889,0.128125,0.227778,0.702539,0.00284527,0.00107416,0.286968,6.24564e-5,0.00116916,2.82474e-5,0.0053141
0.421875,0.338889,0.128125,0.227778,0.788987,0.00767267,0.00493311,0.188673,1.72607e-4,0.00210404,1.42828e-4,0.00731462
0.421875,0.338889,0.128125,0.227778,0.766431,0.00619687,0.00603254,0.211306,2.48338e-4,0.00236875,2.13474e-4,0.00720354
0.421875,0.338889,0.128125,0.227778,0.840167,0.0181753,0.0111497,0.120939,2.16158e-4,0.00193028,2.01633e-4,0.00722126
0.421875,0.338889,0.128125,0.227778,0.896226,0.0156317,0.00339726,0.0795794,9.37211e-5,6.07291e-4,4.56536e-5,0.0044186
0.421875,0.338889,0.128125,0.227778,0.917604,0.0138034,0.00398026,0.0579541,1.20643e-4,7.33318e-4,5.88347e-5,0.00574552
0.421875,0.338889,0.128125,0.227778,0.922364,0.0176723,0.0115403,0.0412586,1.55523e-4,0.00104501,8.75608e-5,0.00587629
0.421875,0.338889,0.128125,0.227778,0.932233,0.0238288,0.00731381,0.0320227,1.07354e-4,6.70363e-4,3.41533e-5,0.00378965
0.421875,0.338889,0.128125,0.227778,0.9326,0.0225329,5.22984e-4,0.040943,4.45338e-5,1.726e-4,3.88003e-6,0.00318007
0.421875,0.338889,0.128125,0.227778,0.957592,0.014916,0.00117131,0.0233605,5.0833e-5,1.74474e-4,7.01842e-6,0.00272739
0.421875,0.338889,0.128125,0.227778,0.950989,0.0281575,0.00164468,0.0161453,5.75868e-5,2.97315e-4,7.42592e-6,0.00270121
0.421875,0.333333,0.128125,0.227778,0.953289,0.0150641,4.66616e-4,0.0291873,2.2140099999999998e-005,2.12638e-4,2.86829e-6,0.00175513
0.421875,0.333333,0.128125,0.227778,0.962893,0.0131425,0.00117893,0.0206269,2.78183e-5,2.1091e-4,3.5345e-6,0.00191628
0.421875,0.333333,0.128125,0.227778,0.949262,0.0150141,0.00101172,0.0298641,8.75053e-5,4.63525e-4,8.24659e-6,0.00428883
0.421875,0.333333,0.128125,0.227778,0.969981,0.00535538,8.6829e-4,0.0215165,4.96825e-5,3.4077e-4,3.7084e-6,0.00188508
0.421875,0.333333,0.128125,0.227778,0.976648,0.0058513,7.70956e-4,0.0148404,2.86209e-5,1.75733e-4,2.61651e-6,0.00168211
0.421875,0.333333,0.128125,0.227778,0.958939,0.0172888,9.56744e-4,0.0193894,6.18731e-5,1.95956e-4,7.2306e-6,0.00316113
0.421875,0.333333,0.128125,0.227778,0.955464,0.017193,0.00137899,0.021873,5.11091e-5,2.72118e-4,9.95703e-6,0.00375788
0.421875,0.333333,0.128125,0.227778,0.95978,0.0138396,0.00208752,0.0200997,8.06841e-5,4.08954e-4,1.25716e-5,0.003691
0.421875,0.327778,0.128125,0.227778,0.971168,0.0133686,0.00114159,0.0116986,2.93704e-5,1.62615e-4,3.51674e-6,0.0024275
0.421875,0.327778,0.128125,0.227778,0.952072,0.0207336,0.00117939,0.022,5.61755e-5,2.27797e-4,7.83301e-6,0.00372299
0.421875,0.327778,0.128125,0.227778,0.954711,0.00827386,0.00152184,0.0327605,4.5114e-5,2.91581e-4,7.98414e-6,0.00238836
0.421875,0.322222,0.128125,0.227778,0.966412,0.0121191,0.00168759,0.0173884,3.35587e-5,1.90494e-4,4.91336e-6,0.00216394
0.421875,0.316667,0.128125,0.227778,0.967861,0.00617097,0.00280759,0.0196479,5.23476e-5,2.63238e-4,1.05004e-5,0.00318644
0.421875,0.305556,0.128125,0.227778,0.917903,0.0174685,0.00119067,0.0570502,1.15804e-4,5.43231e-4,2.59421e-5,0.00570228
0.421875,0.3,0.128125,0.227778,0.916575,0.0281823,0.00286503,0.0444996,2.04947e-4,7.2809e-4,4.54783e-5,0.00689995
0.41875,0.294444,0.13125,0.233333,0.920069,0.0264717,0.00733537,0.0261437,5.47526e-4,0.001938,1.04444e-4,0.0173899
0.41875,0.288889,0.134375,0.238889,0.969445,0.00552262,0.0024303,0.0140151,2.00652e-4,6.33135e-4,2.34033e-5,0.0077296
0.41875,0.283333,0.134375,0.238889,0.949415,0.00709105,0.00538898,0.0247364,5.52223e-4,0.00169629,9.19382e-5,0.0110277
0.41875,0.277778,0.1375,0.244444,0.975733,0.00499057,9.014e-4,0.0130916,2.30244e-4,5.00285e-4,1.21776e-5,0.00454029
0.41875,0.277778,0.1375,0.244444,0.98759,0.00528886,4.23156e-4,0.0036188,4.70636e-5,1.28683e-4,1.18785e-6,0.00290197
0.41875,0.272222,0.1375,0.244444,0.973296,0.00719285,0.00145798,0.012344,1.70245e-4,4.97851e-4,1.99608e-5,0.00502109
0.41875,0.272222,0.1375,0.244444,0.978602,0.0054824,0.00141007,0.0074896,1.1009e-4,2.44497e-4,1.03801e-5,0.00665128
0.41875,0.272222,0.1375,0.244444,0.969013,0.0154668,0.0013106,0.00709188,1.21522e-4,3.23471e-4,9.63272e-6,0.00666333
0.41875,0.266667,0.1375,0.244444,0.954553,0.0227344,8.04427e-4,0.0125232,2.67179e-4,6.28572e-4,1.56289e-5,0.00847387
0.41875,0.266667,0.1375,0.244444,0.949902,0.032412,6.6966e-4,0.00877536,1.11612e-4,3.27846e-4,9.44833e-6,0.00779214
0.415625,0.266667,0.1375,0.244444,0.960345,0.0247465,6.43744e-4,0.00863739,1.61127e-4,3.83333e-4,1.11395e-5,0.00507137
0.415625,0.266667,0.1375,0.244444,0.954008,0.0303459,6.36956e-4,0.0091584,1.41681e-4,4.21673e-4,9.80234e-6,0.00527757
0.415625,0.266667,0.1375,0.244444,0.963944,0.019599,8.34497e-4,0.00925565,2.14608e-4,5.95411e-4,1.10065e-5,0.00554628
0.415625,0.266667,0.1375,0.244444,0.943978,0.040937,6.12303e-4,0.00536893,1.84823e-4,4.89454e-4,5.92795e-6,0.00842359
0.415625,0.266667,0.1375,0.244444,0.969676,0.0138423,8.11551e-4,0.00876205,2.25114e-4,4.55072e-4,1.11483e-5,0.00621685
0.415625,0.266667,0.1375,0.244444,0.968199,0.0099038,0.00179614,0.00984089,4.01286e-4,7.70202e-4,2.26284e-5,0.00906613
0.415625,0.266667,0.1375,0.244444,0.962322,0.00887006,0.00336659,0.0120813,4.35129e-4,8.47004e-4,4.1914e-5,0.0120364
0.415625,0.266667,0.1375,0.244444,0.968311,0.0137524,0.00270809,0.00524873,1.2534e-4,2.01868e-4,2.46695e-5,0.00962746
0.415625,0.266667,0.1375,0.244444,0.949028,0.0208026,0.00690117,0.00396751,1.6058e-4,5.37877e-4,4.13855e-5,0.0185612
0.4125,0.261111,0.1375,0.244444,0.9719,0.00486391,6.92259e-4,0.00355949,3.04888e-4,5.32459e-4,5.16723e-6,0.018142
0.4125,0.261111,0.1375,0.244444,0.97794,0.00307555,7.48861e-4,0.0032427,1.62049e-4,3.3363e-4,2.90808e-6,0.0144939
0.409375,0.261111,0.1375,0.244444,0.976147,0.00365823,0.00157563,0.00540237,5.42753e-4,6.40867e-4,1.71157e-5,0.0120163
0.409375,0.261111,0.1375,0.244444,0.979105,0.00423856,0.00146512,0.00411211,3.00253e-4,4.67381e-4,1.15252e-5,0.0103003
0.409375,0.261111,0.1375,0.244444,0.980271,0.00421553,0.00127148,0.00396036,1.91712e-4,2.70999e-4,8.00022e-6,0.00981131
0.409375,0.261111,0.1375,0.244444,0.977422,0.0050244,0.00113262,0.00353307,1.19701e-4,1.88309e-4,5.76761e-6,0.012574
0.409375,0.261111,0.1375,0.244444,0.988012,0.00423758,5.97855e-4,0.00199916,4.62124e-5,4.0732e-5,2.76165e-6,0.00506416
0.40625,0.261111,0.1375,0.244444,0.966997,0.025867,0.00128874,0.00204224,5.81646e-5,7.7944e-5,5.1097e-6,0.00366369
0.40625,0.261111,0.1375,0.244444,0.936449,0.0553391,0.00151272,0.00246568,5.30567e-5,7.6283e-5,5.10225e-6,0.00409881
0.40625,0.261111,0.1375,0.244444,0.851112,0.139257,0.00255008,0.00351673,1.15631e-4,1.46514e-4,1.32853e-5,0.00328842
0.40625,0.261111,0.1375,0.244444,0.635605,0.355033,0.00230811,0.00389288,1.2276e-4,2.16796e-4,2.82303e-5,0.00279323
0.40625,0.261111,0.1375,0.244444,0.77813,0.21666,9.17247e-4,0.002267,5.34225e-5,7.88952e-5,4.85099e-6,0.00188879
0.40625,0.261111,0.1375,0.244444,0.794758,0.200982,0.00118127,9.17626e-4,4.31866e-5,7.43707e-5,2.30698e-6,0.00204119
0.40625,0.261111,0.1375,0.244444,0.86892,0.127193,4.09439e-4,0.0011322700000000001,3.55767e-5,4.6755e-5,8.82044e-7,0.00226271
0.40625,0.261111,0.1375,0.244444,0.839726,0.157564,1.9756e-4,8.05615e-4,3.4491e-5,3.52691e-5,3.80994e-7,0.0016366
0.40625,0.261111,0.1375,0.244444,0.864681,0.133564,1.20299e-4,5.02512e-4,1.28631e-5,1.63849e-5,1.37348e-7,0.00110321
0.40625,0.261111,0.1375,0.244444,0.764037,0.234299,1.62275e-4,4.4079e-4,1.03909e-5,1.75435e-5,1.87308e-7,0.00103299
0.40625,0.261111,0.1375,0.244444,0.732546,0.265645,2.40429e-4,4.56396e-4,1.27734e-5,2.02901e-5,3.32628e-7,0.00107881
0.40625,0.261111,0.1375,0.244444,0.926182,0.0701902,3.1941e-4,0.00101253,4.46901e-5,4.43801e-5,1.01368e-6,0.00220575
0.40625,0.261111,0.1375,0.244444,0.94861,0.0462203,1.87566e-4,0.001223,6.83678e-5,3.88932e-5,8.43237e-7,0.00365106
0.40625,0.261111,0.1375,0.244444,0.957447,0.0361326,3.53119e-4,0.0028102,1.32492e-4,8.04231e-5,2.5387e-6,0.00304173
0.40625,0.266667,0.1375,0.244444,0.949481,0.0464377,3.89297e-4,0.00161817,9.05061e-5,9.04036e-5,1.88931e-6,0.00189092
0.40625,0.266667,0.1375,0.244444,0.905718,0.07577,0.00210418,0.00700906,6.55321e-4,7.87619e-4,2.65197e-5,0.00792945
0.40625,0.272222,0.1375,0.244444,0.746108,0.248306,7.24544e-4,6.50898e-4,7.01645e-5,1.13173e-4,2.24979e-6,0.0040252
0.40625,0.272222,0.1375,0.244444,0.763478,0.216029,0.00679614,0.00206227,4.8223e-4,8.88349e-4,3.0267e-5,0.0102343
0.40625,0.272222,0.1375,0.244444,0.932793,0.047026,0.00655379,0.00640971,4.49553e-4,8.49489e-4,4.03709e-5,0.00587763
0.40625,0.272222,0.1375,0.244444,0.794682,0.177222,0.0119659,0.00629696,4.43995e-4,0.00151933,7.82915e-5,0.00779138
0.40625,0.272222,0.1375,0.244444,0.619364,0.334851,0.0227583,0.0116867,5.06209e-4,0.00260706,2.1842e-4,0.00800821
0.40625,0.272222,0.1375,0.244444,0.760861,0.212118,0.00918673,0.0125191,1.99193e-4,0.00131159,9.41168e-5,0.00371106
0.40625,0.272222,0.1375,0.244444,0.605587,0.373981,0.0127501,0.00274774,1.23431e-4,6.03865e-4,5.82554e-5,0.0041485
0.40625,0.272222,0.1375,0.244444,0.603451,0.382933,0.00475129,0.00295001,1.55465e-4,5.06531e-4,4.23548e-5,0.00520986
0.40625,0.272222,0.1375,0.244444,0.785414,0.196911,0.00570529,0.0021797,1.69094e-4,4.93865e-4,2.76076e-5,0.00909942
0.40625,0.272222,0.1375,0.244444,0.853874,0.11669,0.0135435,0.00517358,2.7882e-4,6.68373e-4,1.09846e-4,0.00966201
0.40625,0.272222,0.1375,0.244444,0.903878,0.0759599,0.00223974,0.00314252,1.63484e-4,3.53253e-4,1.89192e-5,0.0142441
0.40625,0.272222,0.1375,0.244444,0.934892,0.0515973,0.00101631,0.00379615,7.7549e-5,1.32619e-4,1.27857e-5,0.00847551
0.409375,0.272222,0.1375,0.244444,0.915387,0.0647067,0.00115052,0.00630916,3.30484e-4,7.3136e-4,2.21509e-5,0.011363
0.409375,0.272222,0.1375,0.244444,0.971907,0.0190604,9.22804e-4,0.00445927,6.88517e-5,1.79542e-4,7.89074e-6,0.00339381
0.409375,0.272222,0.1375,0.244444,0.964261,0.0278772,0.00128074,0.0023846,4.05847e-5,1.37977e-4,5.64496e-6,0.00401196
0.409375,0.272222,0.1375,0.244444,0.978522,0.0107883,0.00358761,0.00431691,8.71242e-5,3.75744e-4,1.56467e-5,0.00230647
0.409375,0.272222,0.1375,0.244444,0.982451,0.0125805,7.79013e-4,0.00184376,5.53988e-5,1.25773e-4,4.04806e-6,0.00216057
0.4125,0.272222,0.1375,0.244444,0.921832,0.0751371,6.89452e-4,5.70073e-4,1.51776e-5,2.65807e-5,2.20604e-6,0.00172769
0.415625,0.272222,0.1375,0.244444,0.908503,0.0891559,5.21364e-5,7.49125e-4,1.83144e-5,1.55059e-5,3.15059e-7,0.00150526
0.415625,0.272222,0.1375,0.244444,0.875007,0.122123,8.85444e-5,4.93577e-4,8.78282e-6,1.22635e-5,3.56207e-7,0.00226617
0.415625,0.272222,0.1375,0.244444,0.694504,0.303081,3.75546e-5,2.50882e-4,7.61324e-6,1.64567e-5,1.392e-7,0.00210196
0.41875,0.272222,0.1375,0.244444,0.629537,0.368715,5.36434e-4,2.02212e-4,3.00787e-6,1.55408e-5,4.34738e-7,9.89845e-4
0.41875,0.272222,0.1375,0.244444,0.577015,0.405502,0.0135424,0.00155575,7.15195e-5,3.79151e-4,3.16866e-5,0.00190207
0.41875,0.272222,0.1375,0.244444,0.661991,0.307523,0.025244,0.00269856,8.00282e-5,4.97924e-4,9.08765e-5,0.00187498
0.41875,0.272222,0.1375,0.244444,0.713764,0.254503,0.0221263,0.00593639,2.17783e-4,9.51074e-4,1.74266e-4,0.00232717
0.41875,0.272222,0.1375,0.244444,0.779018,0.191487,0.0136665,0.0110266,3.01052e-4,0.0014666,2.49263e-4,0.00278445
0.41875,0.272222,0.1375,0.244444,0.825893,0.142672,0.0120179,0.0126756,4.21212e-4,0.00172271,3.64304e-4,0.00423316
0.41875,0.272222,0.1375,0.244444,0.874687,0.0847982,0.0163518,0.0155773,7.9367e-4,0.00217421,7.36779e-4,0.00488131
0.41875,0.272222,0.1375,0.244444,0.74034199999999994,0.182098,0.0178024,0.0424559,0.00203168,0.00561809,0.00147769,0.00817459
0.41875,0.277778,0.1375,0.244444,0.816381,0.119358,0.0150655,0.0310171,9.38873e-4,0.00508695,4.62366e-4,0.0116898
0.421875,0.283333,0.134375,0.238889,0.822474,0.100877,0.0192981,0.0442207,5.52389e-4,0.00518789,4.10772e-4,0.00697886
0.421875,0.288889,0.134375,0.238889,0.778475,0.175618,0.0166611,0.0178175,3.10957e-4,0.00366951,1.35344e-4,0.00731348
0.421875,0.294444,0.13125,0.233333,0.877697,0.026047,0.0239993,0.0586947,3.75811e-4,0.00602687,5.16834e-4,0.00664239
0.421875,0.3,0.13125,0.233333,0.772546,0.173867,0.0148144,0.0288238,3.18642e-4,0.00267656,2.3083e-4,0.00672244
0.421875,0.305556,0.13125,0.233333,0.747965,0.208849,0.0135283,0.0203643,4.31604e-4,0.00208731,1.7374e-4,0.00660053
0.421875,0.305556,0.13125,0.233333,0.733167,0.236496,0.00410463,0.0184068,1.60439e-4,8.27466e-4,7.36e-5,0.00676403
0.421875,0.305556,0.13125,0.233333,0.880066,0.0649807,0.00108811,0.050466,5.65301e-5,6.21884e-4,2.51263e-5,0.00269596
0.421875,0.311111,0.13125,0.233333,0.876346,0.079289,8.73557e-4,0.0409417,3.87755e-5,2.7653e-4,1.26479e-5,0.00222145
0.421875,0.311111,0.13125,0.233333,0.787043,0.166991,0.00144632,0.0403965,8.58224e-5,8.225e-4,2.94411e-5,0.00318595
0.421875,0.316667,0.13125,0.233333,0.897005,0.0764634,0.00108945,0.0231339,3.29551e-5,2.51893e-4,7.05362e-6,0.00201649
0.421875,0.316667,0.13125,0.233333,0.859552,0.114342,8.8741e-4,0.0230018,3.26202e-5,2.18217e-4,7.51622e-6,0.00195796
0.421875,0.322222,0.13125,0.233333,0.924983,0.0343708,5.50228e-4,0.0369384,1.11065e-4,4.64021e-4,1.22728e-5,0.00256998
0.421875,0.322222,0.128125,0.227778,0.750762,0.214754,0.00237058,0.0274758,1.78648e-4,8.22706e-4,3.80893e-5,0.00359788
0.421875,0.322222,0.128125,0.227778,0.817076,0.122399,3.24893e-4,0.0579769,3.20939e-5,3.99379e-4,4.12369e-6,0.00178692
0.421875,0.322222,0.128125,0.227778,0.804966,0.146447,3.09699e-4,0.0456893,2.05863e-5,2.92444e-4,3.61498e-6,0.0022717
0.421875,0.327778,0.128125,0.227778,0.957669,0.0122119,3.44737e-4,0.0287486,3.12631e-5,1.43238e-4,2.51346e-6,8.4872e-4
0.421875,0.327778,0.128125,0.227778,0.933578,0.0266254,0.00100594,0.0364101,1.14177e-4,4.67411e-4,1.35019e-5,0.00178587
0.421875,0.327778,0.128125,0.227778,0.921772,0.0389253,0.00132034,0.0352131,1.00769e-4,5.5929e-4,1.28533e-5,0.00209657
0.421875,0.327778,0.128125,0.227778,0.913867,0.0594497,7.90337e-4,0.0240352,6.5785e-5,3.49533e-4,5.15118e-6,0.00143718
0.421875,0.327778,0.128125,0.227778,0.872415,0.0979429,7.55475e-4,0.0268303,5.41148e-5,4.5166e-4,5.48249e-6,0.00154546
0.421875,0.327778,0.128125,0.227778,0.840083,0.123167,4.61923e-4,0.0340232,5.61619e-5,5.61931e-4,5.95537e-6,0.00164068
0.421875,0.327778,0.128125,0.227778,0.86123,0.100013,5.92362e-4,0.0357125,7.8123e-5,7.84195e-4,7.78016e-6,0.00158174
0.421875,0.333333,0.128125,0.227778,0.94673,0.0113951,1.47029e-4,0.0406511,2.90265e-5,1.90343e-4,1.54028e-6,8.55712e-4
0.421875,0.333333,0.128125,0.227778,0.951869,0.0288586,2.07145e-4,0.0180958,2.06785e-5,1.37879e-4,7.61566e-7,8.09797e-4
0.421875,0.333333,0.128125,0.227778,0.949998,0.0336374,6.4996e-4,0.0141473,5.40508e-5,2.76964e-4,2.86268e-6,0.00123335
0.421875,0.333333,0.128125,0.227778,0.971777,0.0156605,4.81408e-4,0.0108198,4.22009e-5,2.07709e-4,2.06848e-6,0.00100884
0.421875,0.333333,0.128125,0.227778,0.947587,0.0276142,3.51604e-4,0.0223794,5.16725e-5,2.47923e-4,3.73924e-6,0.00176461
0.421875,0.333333,0.128125,0.227778,0.953968,0.0322841,3.06438e-4,0.0117753,3.98173e-5,1.6726e-4,1.68569e-6,0.00145779
0.421875,0.333333,0.128125,0.227778,0.960097,0.0248946,1.21707e-4,0.013579,2.96973e-5,1.51718e-4,8.01336e-7,0.001125
0.421875,0.338889,0.125,0.222222,0.940897,0.0487984,1.09382e-4,0.00877058,1.29213e-5,5.62044e-5,3.27892e-7,0.00135531
0.421875,0.338889,0.125,0.222222,0.958722,0.031006,1.23767e-4,0.00888796,1.57966e-5,6.47125e-5,4.15659e-7,0.00117917
